2.7351112277912534e-16
4.558518712985423e-15
3.988703873862245e-14
2.4375412562491496e-13
1.1679885186193841e-12
4.6719540744775365e-12
1.6222062758602556e-11
5.021114663376982e-11
1.412188499074776e-10
3.661229442045716e-10
8.847971151610481e-10
2.0109025344569274e-9
4.329026289455885e-9
8.880053927088995e-9
1.744296307106767e-8
3.294781913423893e-8
6.006112863012304e-8
1.059902269943348e-7
1.8155733327733275e-7
3.0259555546222127e-7
4.917177776261095e-7
7.805044089303326e-7
1.212146998717562e-6
1.8445715197875941e-6
2.754047755238422e-6
4.0392700410163525e-6
5.825870251465893e-6
8.271297270599723e-6
0.000011569969396374615
0.000015958578477758088
0.000021721398483615175
